epoch,split,loss,acc,macro_f1,lr,wall_time
1,train,1.6764458791776138,0.29461917392951875,0.27272605895996094,0.0009990232305719935,45.322996616363525
1,dev,1.6049702088038127,0.34737827715355807,0.3029490113258362,0.0009990232305719935,45.322996616363525
2,train,1.5940794625065544,0.3440697233800682,0.30833131074905396,0.0009960967771506645,6.596637487411499
2,dev,1.6850324074427288,0.2846441947565543,0.1954805701971054,0.0009960967771506645,6.596637487411499
3,train,1.5702589240941134,0.35543766578249336,0.32205626368522644,0.000991232189110699,6.591973066329956
3,dev,1.5286112202538384,0.397940074906367,0.35634249448776245,0.000991232189110699,6.591973066329956
4,train,1.5602554088289087,0.3741947707464949,0.3500937223434448,0.000984448664758667,6.556947231292725
4,dev,2.246579641766018,0.22191011235955055,0.11968384683132172,0.000984448664758667,6.556947231292725
5,train,1.5470400078730149,0.3730579765062524,0.3457127809524536,0.0009757729755660849,6.448506832122803
5,dev,1.7175361341900295,0.30430711610486894,0.2500297725200653,0.0009757729755660849,6.448506832122803
6,train,1.5255112631754442,0.3848048503220917,0.35963761806488037,0.0009652393605146693,6.417625188827515
6,dev,1.8598313649495444,0.2958801498127341,0.17346926033496857,0.0009652393605146693,6.417625188827515
7,train,1.537555502761494,0.37002652519893897,0.34859123826026917,0.0009528893909706651,6.337202548980713
7,dev,1.5275031328201294,0.3960674157303371,0.36292117834091187,0.0009528893909706651,6.337202548980713
8,train,1.5123309763995083,0.39219401288366806,0.3719772696495056,0.0009387718066216989,6.3333740234375
8,dev,1.5741202221976387,0.36891385767790263,0.3382583558559418,0.0009387718066216989,6.3333740234375
9,train,1.5013488726182418,0.39636225843122397,0.3794806897640228,0.0009229423231234848,6.2980687618255615
9,dev,1.6261670721901789,0.350187265917603,0.3038628101348877,0.0009229423231234848,6.2980687618255615
10,train,1.4858961695974524,0.4048882152330428,0.3868677616119385,0.0009054634122155855,6.355704069137573
10,dev,1.6930536296632555,0.352059925093633,0.31736502051353455,0.0009054634122155855,6.355704069137573
11,train,1.4860277506438169,0.41114058355437666,0.3952847123146057,0.0008864040551740028,6.431276082992554
11,dev,1.7548595031102499,0.33052434456928836,0.2725786566734314,0.0008864040551740028,6.431276082992554
12,train,1.4606591278856451,0.42895035998484277,0.41537249088287354,0.000865839470573586,6.279301881790161
12,dev,1.6300436152352227,0.34269662921348315,0.31226396560668945,0.000865839470573586,6.279301881790161
13,train,1.4507781765677712,0.43823417961349,0.42673009634017944,0.0008438508174346881,6.384880781173706
13,dev,1.7397055440478855,0.33614232209737827,0.27682211995124817,0.0008438508174346881,6.384880781173706
14,train,1.4195375702597879,0.45168624478969305,0.44015175104141235,0.0008205248749255895,6.318714380264282
14,dev,1.5784863339530097,0.3951310861423221,0.3691185712814331,0.0008205248749255895,6.318714380264282
15,train,1.4091485299847342,0.4571807502841986,0.4479832351207733,0.0007959536998847633,6.443521738052368
15,dev,1.72349833117591,0.35580524344569286,0.319947212934494,0.0007959536998847633,6.443521738052368
16,train,1.3913222556764429,0.46438044713906784,0.4560687243938446,0.0007702342635145938,6.513369560241699
16,dev,2.1318861299090917,0.26685393258426965,0.2084045708179474,0.0007702342635145938,6.513369560241699
17,train,1.3635788456960158,0.4770746494884426,0.4701017439365387,0.0007434680686803397,6.516673564910889
17,dev,2.0797238853242663,0.2958801498127341,0.22967442870140076,0.0007434680686803397,6.516673564910889
18,train,1.3472351876172153,0.48427434634331185,0.4767285883426666,0.0007157607493247028,6.5391905307769775
18,dev,1.6167514324188232,0.38670411985018727,0.34017622470855713,0.0007157607493247028,6.5391905307769775
19,train,1.3232840659943494,0.5083364910951118,0.5029178261756897,0.0006872216535789075,6.523533821105957
19,dev,1.5573793093363444,0.3904494382022472,0.3808595538139343,0.0006872216535789075,6.523533821105957
20,train,1.289333559979092,0.5161045850701023,0.5107033848762512,0.0006579634122155906,6.539133787155151
20,dev,1.787661894162496,0.3464419475655431,0.31666994094848633,0.0006579634122155906,6.539133787155151
21,train,1.2808052423325451,0.5295566502463054,0.5244418382644653,0.0006281014941465957,6.842907667160034
21,dev,2.5692378653420342,0.2443820224719101,0.15021750330924988,0.0006281014941465957,6.842907667160034
22,train,1.2581714326685125,0.5388404698749526,0.5340318083763123,0.000597753750719927,6.177120208740234
22,dev,1.7635232236650256,0.36142322097378277,0.3134039342403412,0.000597753750719927,6.177120208740234
23,train,1.2231053791262887,0.5509662751042061,0.5467391014099121,0.0005670399506143245,5.991884469985962
23,dev,1.7325857056511773,0.3586142322097378,0.3404253125190735,0.0005670399506143245,5.991884469985962
24,train,1.204686578837308,0.5591133004926109,0.555720865726471,0.0005360813071670027,6.015125036239624
24,dev,1.9578066031138102,0.34269662921348315,0.29205775260925293,0.0005360813071670027,6.015125036239624
25,train,1.1904203298417004,0.5773020083364911,0.5739270448684692,0.0005049999999999928,6.260511636734009
25,dev,1.6889999416139392,0.37734082397003743,0.36650195717811584,0.0005049999999999928,6.260511636734009
26,train,1.161857321587476,0.5867752936718454,0.583652138710022,0.00047391869283298124,6.483741760253906
26,dev,1.7934830453660753,0.36797752808988765,0.3405100107192993,0.00047391869283298124,6.483741760253906
27,train,1.1278927204283802,0.5987116331943918,0.5959736108779907,0.0004429600493856613,6.496591091156006
27,dev,1.8437827189763387,0.3698501872659176,0.3424645662307739,0.0004429600493856613,6.496591091156006
28,train,1.104317818446593,0.61898446381205,0.6163746118545532,0.0004122462492800586,6.4636008739471436
28,dev,1.818529356850518,0.37359550561797755,0.3468836545944214,0.0004122462492800586,6.4636008739471436
29,train,1.0899921913038602,0.6301629405077681,0.6280602216720581,0.00038189850585338986,6.6060755252838135
29,dev,1.6773689561420018,0.39419475655430714,0.3932808041572571,0.00038189850585338986,6.6060755252838135
30,train,1.071002707156268,0.6352785145888594,0.6330352425575256,0.0003520365877843947,6.513340711593628
30,dev,1.8392472081714206,0.350187265917603,0.33343982696533203,0.0003520365877843947,6.513340711593628
31,train,1.0511399748650465,0.6411519514967791,0.6393519639968872,0.0003227783464210784,6.604729890823364
31,dev,2.0119077470567492,0.3455056179775281,0.32618260383605957,0.0003227783464210784,6.604729890823364
32,train,1.0234523258425974,0.6549829480863963,0.653632640838623,0.0002942392506752838,6.457829713821411
32,dev,1.8682820664511786,0.36142322097378277,0.34735968708992004,0.0002942392506752838,6.457829713821411
33,train,1.0179104840213602,0.6563092080333459,0.6552025079727173,0.000266531931319646,6.473706960678101
33,dev,1.859341690275404,0.3595505617977528,0.35113564133644104,0.000266531931319646,6.473706960678101
34,train,0.9902463782917369,0.6777188328912467,0.6764916181564331,0.0002397657364853934,6.6482930183410645
34,dev,1.9116485569212172,0.36891385767790263,0.3568713963031769,0.0002397657364853934,6.6482930183410645
35,train,0.9894865794615312,0.6744979158772262,0.6733620166778564,0.00021404630011522297,6.459133863449097
35,dev,1.9993694464365641,0.35580524344569286,0.3315652012825012,0.00021404630011522297,6.459133863449097
36,train,0.9572437955574555,0.6890867752936718,0.6881550550460815,0.00018947512507439587,6.497504711151123
36,dev,1.9706892357932198,0.3604868913857678,0.3539174497127533,0.00018947512507439587,6.497504711151123
37,train,0.9638313745910471,0.6881394467601364,0.6867694854736328,0.00016614918256529693,6.459808588027954
37,dev,1.8660473161273532,0.3661048689138577,0.3638632595539093,0.00016614918256529693,6.459808588027954
38,train,0.9393384632739153,0.6970443349753694,0.6953564882278442,0.00014416052942639932,6.497356176376343
38,dev,1.860356452729967,0.37359550561797755,0.3614487648010254,0.00014416052942639932,6.497356176376343
39,train,0.9322614382613789,0.7095490716180372,0.7083667516708374,0.0001235959448259835,6.169180154800415
39,dev,1.8573154131571452,0.3782771535580524,0.3745002746582031,0.0001235959448259835,6.169180154800415
40,train,0.9271702555092898,0.7053808260704812,0.7040387392044067,0.00010453658778440049,6.155104875564575
40,dev,1.8788628790113662,0.37546816479400746,0.369104266166687,0.00010453658778440049,6.155104875564575
41,train,0.9103967135602777,0.718075028419856,0.7176197171211243,8.705767687650202e-05,6.0511674880981445
41,dev,1.8648933490117392,0.3782771535580524,0.37594375014305115,8.705767687650202e-05,6.0511674880981445
42,train,0.9035039365291595,0.7207275483137552,0.7199518084526062,7.122819337828706e-05,5.968016147613525
42,dev,1.9019200139575534,0.36329588014981273,0.3632027208805084,7.122819337828706e-05,5.968016147613525
