epoch,split,loss,acc,macro_f1,lr,wall_time
1,train,1.8072098060087725,0.2209170140204623,0.21273478865623474,0.0009990232305719935,156.64658570289612
1,dev,1.8676131619347467,0.20411985018726592,0.11972153931856155,0.0009990232305719935,156.64658570289612
2,train,1.6510241091251374,0.3086396362258431,0.28571605682373047,0.0009960967771506645,6.521481037139893
2,dev,1.5403763479656642,0.35580524344569286,0.3189746141433716,0.0009960967771506645,6.521481037139893
3,train,1.5903381477702747,0.34444865479348236,0.3224402070045471,0.000991232189110699,6.526003360748291
3,dev,1.554231431749132,0.3651685393258427,0.345151424407959,0.000991232189110699,6.526003360748291
4,train,1.5734536349773407,0.3630162940507768,0.34341374039649963,0.000984448664758667,6.592724084854126
4,dev,1.4965487586127386,0.3951310861423221,0.3584049940109253,0.000984448664758667,6.592724084854126
5,train,1.5411984373222698,0.37779461917392954,0.3625718355178833,0.0009757729755660849,6.537755489349365
5,dev,1.518948213259379,0.3848314606741573,0.3476821780204773,0.0009757729755660849,6.537755489349365
6,train,1.5171145341613077,0.3961727927245169,0.3813178241252899,0.0009652393605146693,6.444321155548096
6,dev,1.8088932249281142,0.34363295880149813,0.30196815729141235,0.0009652393605146693,6.444321155548096
7,train,1.4969791244376789,0.4177718832891247,0.40882089734077454,0.0009528893909706651,6.508608341217041
7,dev,1.4415053500069512,0.4541198501872659,0.44721320271492004,0.0009528893909706651,6.508608341217041
8,train,1.4702211938121101,0.43103448275862066,0.4202083945274353,0.0009387718066216989,6.483344793319702
8,dev,1.4184825976689657,0.45131086142322097,0.43739134073257446,0.0009387718066216989,6.483344793319702
9,train,1.4554499168287625,0.4416445623342175,0.43277260661125183,0.0009229423231234848,6.9669647216796875
9,dev,1.4170782380633884,0.4616104868913858,0.4453871548175812,0.0009229423231234848,6.9669647216796875
10,train,1.4158738282593815,0.4588859416445623,0.45244982838630676,0.0009054634122155855,6.510989665985107
10,dev,1.4315065092510648,0.4737827715355805,0.4657692313194275,0.0009054634122155855,6.510989665985107
11,train,1.401317852193659,0.4725274725274725,0.46475180983543396,0.0008864040551740028,7.438678979873657
11,dev,1.404689574241638,0.4597378277153558,0.4412914216518402,0.0008864040551740028,7.438678979873657
12,train,1.3626067700711164,0.4922319060250095,0.4869494140148163,0.000865839470573586,6.941366672515869
12,dev,1.3762417568100824,0.49157303370786515,0.48120319843292236,0.000865839470573586,6.941366672515869
13,train,1.3321064805442637,0.5090943539219401,0.5033717751502991,0.0008438508174346881,7.2616002559661865
13,dev,1.412540282143487,0.4803370786516854,0.4719487428665161,0.0008438508174346881,7.2616002559661865
14,train,1.284601056575775,0.5314513073133763,0.5265932083129883,0.0008205248749255895,6.594048500061035
14,dev,1.3246783799595303,0.5074906367041199,0.5014435052871704,0.0008205248749255895,6.594048500061035
15,train,1.225636729327115,0.5547555892383479,0.5516692996025085,0.0007959536998847633,6.520675420761108
15,dev,1.4036835882398817,0.4868913857677903,0.47475388646125793,0.0007959536998847633,6.520675420761108
16,train,1.190422288938002,0.5807123910572186,0.577674150466919,0.0007702342635145938,6.54673433303833
16,dev,1.7711308161417643,0.3389513108614232,0.2852070927619934,0.0007702342635145938,6.54673433303833
17,train,1.1238833833824504,0.6102690413035241,0.6081578731536865,0.0007434680686803397,6.527003288269043
17,dev,1.3991686503092449,0.5037453183520599,0.5061125755310059,0.0007434680686803397,6.527003288269043
18,train,1.0615773433988744,0.6415308829101932,0.6400997042655945,0.0007157607493247028,6.618862152099609
18,dev,1.4661137527889676,0.5121722846441947,0.5035394430160522,0.0007157607493247028,6.618862152099609
19,train,1.0088476378809321,0.6583933308071239,0.6561965346336365,0.0006872216535789075,6.3969056606292725
19,dev,1.5092128819889492,0.5009363295880149,0.4942074716091156,0.0006872216535789075,6.3969056606292725
20,train,0.9486453852870248,0.6972338006820765,0.696246862411499,0.0006579634122155906,6.5101635456085205
20,dev,1.4426758660210504,0.48314606741573035,0.4832775592803955,0.0006579634122155906,6.5101635456085205
21,train,0.8651892656629736,0.7432739674118984,0.7426049709320068,0.0006281014941465957,6.343830823898315
21,dev,1.8370976289113363,0.44288389513108617,0.4281769394874573,0.0006281014941465957,6.343830823898315
22,train,0.8170157796957276,0.7589996210685865,0.7584505081176758,0.000597753750719927,6.356600999832153
22,dev,2.1629920509126452,0.38764044943820225,0.3648914694786072,0.000597753750719927,6.356600999832153
23,train,0.7506477914073251,0.7898825312618416,0.7892110347747803,0.0005670399506143245,6.380912780761719
23,dev,1.6982372257444593,0.4438202247191011,0.4382096827030182,0.0005670399506143245,6.380912780761719
24,train,0.6807833987203511,0.8219022356953392,0.8214869499206543,0.0005360813071670027,6.368119955062866
24,dev,1.6799896319707235,0.48314606741573035,0.4701099395751953,0.0005360813071670027,6.368119955062866
25,train,0.6242553448135203,0.8489958317544525,0.8486309051513672,0.0005049999999999928,6.384984254837036
25,dev,1.6708445416556463,0.4747191011235955,0.47092917561531067,0.0005049999999999928,6.384984254837036
26,train,0.600840360332619,0.8596059113300493,0.8591022491455078,0.00047391869283298124,6.385061502456665
26,dev,1.705727179845174,0.47659176029962547,0.4695993661880493,0.00047391869283298124,6.385061502456665
27,train,0.5624568749557842,0.8802576733611216,0.880031943321228,0.0004429600493856613,6.37994384765625
27,dev,1.7878749264611138,0.46441947565543074,0.4587419033050537,0.0004429600493856613,6.37994384765625
28,train,0.5248480711470951,0.8914361500568397,0.890855073928833,0.0004122462492800586,6.392587900161743
28,dev,1.656636212931739,0.4794007490636704,0.4768291115760803,0.0004122462492800586,6.392587900161743
29,train,0.500937989895994,0.9022356953391436,0.9020496010780334,0.00038189850585338986,6.3335185050964355
29,dev,1.8846574227015178,0.450374531835206,0.4268123209476471,0.00038189850585338986,6.3335185050964355
30,train,0.4614565083926374,0.9221295945433876,0.9220842719078064,0.0003520365877843947,6.401136875152588
30,dev,1.7756231957011752,0.4812734082397004,0.4781161844730377,0.0003520365877843947,6.401136875152588
31,train,0.4307163807478818,0.9344448654793482,0.9341509342193604,0.0003227783464210784,6.4019622802734375
31,dev,1.6818960613674587,0.48408239700374533,0.47755736112594604,0.0003227783464210784,6.4019622802734375
32,train,0.4318768927996809,0.9365289882531261,0.9365074038505554,0.0002942392506752838,6.400007963180542
32,dev,1.7036688460244074,0.4700374531835206,0.47246935963630676,0.0002942392506752838,6.400007963180542
33,train,0.4142340106042949,0.9416445623342176,0.941208004951477,0.000266531931319646,6.416955947875977
33,dev,1.6871362898084852,0.4812734082397004,0.483328640460968,0.000266531931319646,6.416955947875977
34,train,0.4085080452940681,0.9433497536945813,0.9430289268493652,0.0002397657364853934,6.478331804275513
34,dev,1.6797954890463087,0.4859550561797753,0.4825748801231384,0.0002397657364853934,6.478331804275513
35,train,0.39187094271183015,0.9496021220159151,0.9491713643074036,0.00021404630011522297,6.596864223480225
35,dev,1.665992554028829,0.49250936329588013,0.4906761348247528,0.00021404630011522297,6.596864223480225
36,train,0.38006314675916325,0.9539598332701781,0.9535244703292847,0.00018947512507439587,6.788470506668091
36,dev,1.6560449891620213,0.48220973782771537,0.48118215799331665,0.00018947512507439587,6.788470506668091
37,train,0.3720393325794827,0.9577491474043198,0.9572818279266357,0.00016614918256529693,6.912515163421631
37,dev,1.65390672021442,0.4794007490636704,0.4801653325557709,0.00016614918256529693,6.912515163421631
38,train,0.3574183086102659,0.9645699128457749,0.9642688035964966,0.00014416052942639932,6.838559150695801
38,dev,1.698094622294108,0.4756554307116105,0.4761287569999695,0.00014416052942639932,6.838559150695801
39,train,0.3473964301022616,0.9674118984463812,0.9671670198440552,0.0001235959448259835,6.870843887329102
39,dev,1.6728390336036683,0.48782771535580527,0.4859788715839386,0.0001235959448259835,6.870843887329102
40,train,0.34685320501977746,0.9679802955665024,0.9675725698471069,0.00010453658778440049,6.897258758544922
40,dev,1.6985888904995388,0.4897003745318352,0.4873867630958557,0.00010453658778440049,6.897258758544922
41,train,0.33827892704443496,0.9708222811671088,0.970630943775177,8.705767687650202e-05,6.807186126708984
41,dev,1.6823350760671827,0.4850187265917603,0.4834604859352112,8.705767687650202e-05,6.807186126708984
42,train,0.331188242001967,0.973664266767715,0.9735698103904724,7.122819337828706e-05,6.690224647521973
42,dev,1.7032985594537524,0.49625468164794007,0.49167686700820923,7.122819337828706e-05,6.690224647521973
43,train,0.331788453866135,0.9717696097006442,0.9715378880500793,5.71106090293204e-05,6.74625563621521
43,dev,1.6798419687483046,0.48314606741573035,0.4805110692977905,5.71106090293204e-05,6.74625563621521
44,train,0.32945413833314724,0.9738537324744221,0.9735767245292664,4.476063948531566e-05,6.707752227783203
44,dev,1.6637626303566826,0.48314606741573035,0.48176729679107666,4.476063948531566e-05,6.707752227783203
45,train,0.3220546926964413,0.9799166350890489,0.9796262979507446,3.4227024433899304e-05,6.736483812332153
45,dev,1.6706756711006165,0.4850187265917603,0.4838874936103821,3.4227024433899304e-05,6.736483812332153
46,train,0.32087367326021193,0.9772641151951497,0.9772469997406006,2.555133524132812e-05,6.984994173049927
46,dev,1.6802869266933864,0.47846441947565543,0.4775121212005615,2.555133524132812e-05,6.984994173049927
47,train,0.32124065214937386,0.9778325123152709,0.9776631593704224,1.8767810889299377e-05,6.808734655380249
47,dev,1.6734125230047439,0.48408239700374533,0.48220095038414,1.8767810889299377e-05,6.808734655380249
48,train,0.3236321399157697,0.9753694581280788,0.9750409126281738,1.3903222849333637e-05,6.748693943023682
48,dev,1.6823985311720107,0.48220973782771537,0.480197012424469,1.3903222849333637e-05,6.748693943023682
49,train,0.3148799642920494,0.9816218264494126,0.9814336895942688,1.097676942800561e-05,6.7312092781066895
49,dev,1.694622286160787,0.47846441947565543,0.4776431620121002,1.097676942800561e-05,6.7312092781066895
